@relation accelerometer_features

@attribute fft_coef_0000 numeric
@attribute fft_coef_0001 numeric
@attribute fft_coef_0002 numeric
@attribute fft_coef_0003 numeric
@attribute fft_coef_0004 numeric
@attribute fft_coef_0005 numeric
@attribute fft_coef_0006 numeric
@attribute fft_coef_0007 numeric
@attribute fft_coef_0008 numeric
@attribute fft_coef_0009 numeric
@attribute fft_coef_0010 numeric
@attribute fft_coef_0011 numeric
@attribute fft_coef_0012 numeric
@attribute fft_coef_0013 numeric
@attribute fft_coef_0014 numeric
@attribute fft_coef_0015 numeric
@attribute fft_coef_0016 numeric
@attribute fft_coef_0017 numeric
@attribute fft_coef_0018 numeric
@attribute fft_coef_0019 numeric
@attribute fft_coef_0020 numeric
@attribute fft_coef_0021 numeric
@attribute fft_coef_0022 numeric
@attribute fft_coef_0023 numeric
@attribute fft_coef_0024 numeric
@attribute fft_coef_0025 numeric
@attribute fft_coef_0026 numeric
@attribute fft_coef_0027 numeric
@attribute fft_coef_0028 numeric
@attribute fft_coef_0029 numeric
@attribute fft_coef_0030 numeric
@attribute fft_coef_0031 numeric
@attribute fft_coef_0032 numeric
@attribute fft_coef_0033 numeric
@attribute fft_coef_0034 numeric
@attribute fft_coef_0035 numeric
@attribute fft_coef_0036 numeric
@attribute fft_coef_0037 numeric
@attribute fft_coef_0038 numeric
@attribute fft_coef_0039 numeric
@attribute fft_coef_0040 numeric
@attribute fft_coef_0041 numeric
@attribute fft_coef_0042 numeric
@attribute fft_coef_0043 numeric
@attribute fft_coef_0044 numeric
@attribute fft_coef_0045 numeric
@attribute fft_coef_0046 numeric
@attribute fft_coef_0047 numeric
@attribute fft_coef_0048 numeric
@attribute fft_coef_0049 numeric
@attribute fft_coef_0050 numeric
@attribute fft_coef_0051 numeric
@attribute fft_coef_0052 numeric
@attribute fft_coef_0053 numeric
@attribute fft_coef_0054 numeric
@attribute fft_coef_0055 numeric
@attribute fft_coef_0056 numeric
@attribute fft_coef_0057 numeric
@attribute fft_coef_0058 numeric
@attribute fft_coef_0059 numeric
@attribute fft_coef_0060 numeric
@attribute fft_coef_0061 numeric
@attribute fft_coef_0062 numeric
@attribute fft_coef_0063 numeric
@attribute max numeric
@attribute label {standing,walking,running,others}

@data
10.292326,1.169134,0.665659,0.762096,0.56412,0.703963,1.334809,0.447273,1.106759,0.671055,0.861618,0.052307,0.518844,0.67189,0.530108,0.274698,0.159182,0.549822,0.478249,0.496109,0.576363,0.092836,0.326501,0.318078,0.245902,0.222405,0.249533,0.324146,0.24754,0.158603,0.117969,0.138334,0.358219,0.138334,0.117969,0.158603,0.24754,0.324146,0.249533,0.222405,0.245902,0.318078,0.326501,0.092836,0.576363,0.496109,0.478249,0.549822,0.159182,0.274698,0.530108,0.67189,0.518844,0.052307,0.861618,0.671055,1.106759,0.447273,1.334809,0.703963,0.56412,0.762096,0.665659,1.169134,0.389897,standing
7.784223,1.392035,0.889065,0.306348,0.673827,0.561711,0.4968,0.418701,0.292377,0.475817,0.668223,0.231607,0.364642,0.50444,0.237663,0.049445,0.09838,0.349306,0.094177,0.290434,0.368276,0.022197,0.061777,0.097815,0.17167,0.094872,0.06627,0.040474,0.101014,0.079705,0.078037,0.123549,0.087923,0.123549,0.078037,0.079705,0.101014,0.040474,0.06627,0.094872,0.17167,0.097815,0.061777,0.022197,0.368276,0.290434,0.094177,0.349306,0.09838,0.049445,0.237663,0.50444,0.364642,0.231607,0.668223,0.475817,0.292377,0.418701,0.4968,0.561711,0.673827,0.306348,0.889065,1.392035,0.260007,standing
13.318856,2.755567,2.306727,1.375009,0.125688,0.146873,1.053813,0.727445,0.771342,0.453547,0.867491,0.370479,0.580373,0.270357,0.324847,0.036918,0.347906,0.301035,0.326117,0.13757,0.116759,0.059786,0.290529,0.179508,0.247223,0.201227,0.107521,0.197165,0.051608,0.193812,0.136751,0.097598,0.071589,0.097598,0.136751,0.193812,0.051608,0.197165,0.107521,0.201227,0.247223,0.179508,0.290529,0.059786,0.116759,0.13757,0.326117,0.301035,0.347906,0.036918,0.324847,0.270357,0.580373,0.370479,0.867491,0.453547,0.771342,0.727445,1.053813,0.146873,0.125688,1.375009,2.306727,2.755567,0.402674,standing
14.1645,1.341679,1.620418,0.641022,2.254116,1.206458,1.464436,0.258115,0.944073,1.780302,0.831028,0.180766,0.536131,0.374856,0.476951,0.48837,0.483152,0.096606,0.443136,0.488229,0.089824,0.409462,0.045432,0.342072,0.14333,0.08598,0.11069,0.096999,0.231942,0.279559,0.126391,0.15084,0.079556,0.15084,0.126391,0.279559,0.231942,0.096999,0.11069,0.08598,0.14333,0.342072,0.045432,0.409462,0.089824,0.488229,0.443136,0.096606,0.483152,0.48837,0.476951,0.374856,0.536131,0.180766,0.831028,1.780302,0.944073,0.258115,1.464436,1.206458,2.254116,0.641022,1.620418,1.341679,0.533462,standing
13.090967,0.112347,0.842457,1.680666,0.787569,0.745767,1.605943,0.067153,0.499984,0.783524,0.77838,0.472786,0.182983,0.587771,0.601133,0.072993,0.679151,0.459322,0.153432,0.223048,0.102349,0.300814,0.337393,0.160854,0.290094,0.306485,0.041101,0.376634,0.156579,0.126547,0.134248,0.190346,0.145739,0.190346,0.134248,0.126547,0.156579,0.376634,0.041101,0.306485,0.290094,0.160854,0.337393,0.300814,0.102349,0.223048,0.153432,0.459322,0.679151,0.072993,0.601133,0.587771,0.182983,0.472786,0.77838,0.783524,0.499984,0.067153,1.605943,0.745767,0.787569,1.680666,0.842457,0.112347,0.369841,standing
32.576576,20.973764,16.632136,12.688676,9.400512,8.429984,7.813905,5.799533,5.61028,4.749691,3.854316,4.273078,4.013295,3.644833,2.63078,2.852771,2.970467,2.638342,3.359488,3.327926,3.268704,2.321303,2.494502,1.590152,1.633885,1.450879,1.193602,1.430457,1.742211,2.420792,2.430307,2.295781,2.296223,2.295781,2.430307,2.420792,1.742211,1.430457,1.193602,1.450879,1.633885,1.590152,2.494502,2.321303,3.268704,3.327926,3.359488,2.638342,2.970467,2.852771,2.63078,3.644833,4.013295,4.273078,3.854316,4.749691,5.61028,5.799533,7.813905,8.429984,9.400512,12.688676,16.632136,20.973764,3.952545,standing
147.311958,43.787012,22.965103,24.890492,11.046678,10.807781,10.285883,9.363466,4.653394,4.609831,4.84339,7.232985,2.710134,3.602596,1.905832,3.777335,3.390324,2.556313,2.360525,1.702337,1.7313,3.145396,2.603027,1.611974,1.718282,1.691316,2.444792,1.93788,1.680249,1.773864,1.500943,1.695562,2.171424,1.695562,1.500943,1.773864,1.680249,1.93788,2.444792,1.691316,1.718282,1.611974,2.603027,3.145396,1.7313,1.702337,2.360525,2.556313,3.390324,3.777335,1.905832,3.602596,2.710134,7.232985,4.84339,4.609831,4.653394,9.363466,10.285883,10.807781,11.046678,24.890492,22.965103,43.787012,4.816259,standing
31.657859,7.580614,5.45328,3.317479,4.762103,2.315592,2.816992,0.953309,1.716606,3.122518,1.604455,1.498001,0.698086,0.841453,0.70336,0.919211,0.520731,0.113452,0.71535,0.370656,0.382862,0.176289,1.17572,0.22294,0.260368,0.778164,0.112067,0.23472,0.366714,0.37286,0.299301,0.446346,0.106835,0.446346,0.299301,0.37286,0.366714,0.23472,0.112067,0.778164,0.260368,0.22294,1.17572,0.176289,0.382862,0.370656,0.71535,0.113452,0.520731,0.919211,0.70336,0.841453,0.698086,1.498001,1.604455,3.122518,1.716606,0.953309,2.816992,2.315592,4.762103,3.317479,5.45328,7.580614,0.990619,standing
26.688232,1.507783,5.478673,2.715639,4.343458,4.070671,0.895368,0.818736,0.714823,0.540221,0.591723,0.63806,1.148241,0.925073,0.596061,0.534945,0.125449,0.373107,0.307247,0.633726,0.645022,0.917001,0.139244,0.185413,0.095066,0.043122,0.221891,0.560473,0.353913,0.511426,0.260344,0.204617,0.34793,0.204617,0.260344,0.511426,0.353913,0.560473,0.221891,0.043122,0.095066,0.185413,0.139244,0.917001,0.645022,0.633726,0.307247,0.373107,0.125449,0.534945,0.596061,0.925073,1.148241,0.63806,0.591723,0.540221,0.714823,0.818736,0.895368,4.070671,4.343458,2.715639,5.478673,1.507783,1.03007,standing
16.270227,0.802321,2.421664,0.925759,1.114884,0.543523,0.607528,0.707177,0.52543,0.49745,0.989252,1.194101,0.493659,0.424882,0.505955,0.292262,0.26612,0.230498,0.212249,0.204949,0.235165,0.178643,0.424098,0.234314,0.265,0.387999,0.127613,0.189091,0.257714,0.132994,0.127548,0.119699,0.183525,0.119699,0.127548,0.132994,0.257714,0.189091,0.127613,0.387999,0.265,0.234314,0.424098,0.178643,0.235165,0.204949,0.212249,0.230498,0.26612,0.292262,0.505955,0.424882,0.493659,1.194101,0.989252,0.49745,0.52543,0.707177,0.607528,0.543523,1.114884,0.925759,2.421664,0.802321,0.466869,standing
9.169724,0.856282,0.917409,1.127879,0.458839,0.565258,0.81166,1.217346,1.715867,0.549534,0.49308,0.339078,0.720562,0.286107,0.203384,0.401878,0.112156,0.137897,0.298155,0.137505,0.333337,0.603564,0.07237,0.136884,0.262058,0.270276,0.312327,0.249297,0.319037,0.118454,0.229717,0.206916,0.10956,0.206916,0.229717,0.118454,0.319037,0.249297,0.312327,0.270276,0.262058,0.136884,0.07237,0.603564,0.333337,0.137505,0.298155,0.137897,0.112156,0.401878,0.203384,0.286107,0.720562,0.339078,0.49308,0.549534,1.715867,1.217346,0.81166,0.565258,0.458839,1.127879,0.917409,0.856282,0.333943,standing
12.459367,1.14049,0.334751,0.665037,1.894683,0.22943,0.858588,0.934311,1.899832,1.37965,0.910581,0.242102,0.366318,0.170254,0.177377,0.114411,0.340414,0.204523,0.218037,0.382971,0.207836,0.270969,0.020729,0.373966,0.091644,0.125503,0.344449,0.137587,0.211244,0.198879,0.185064,0.181196,0.047095,0.181196,0.185064,0.198879,0.211244,0.137587,0.344449,0.125503,0.091644,0.373966,0.020729,0.270969,0.207836,0.382971,0.218037,0.204523,0.340414,0.114411,0.177377,0.170254,0.366318,0.242102,0.910581,1.37965,1.899832,0.934311,0.858588,0.22943,1.894683,0.665037,0.334751,1.14049,0.414485,standing
20.12685,3.871555,4.99274,1.944943,3.752483,4.522175,2.354068,1.236936,0.894713,1.085792,0.377796,1.115529,0.329622,0.730375,0.546343,0.54429,0.455514,0.536967,0.127526,0.444255,0.162796,0.28381,0.40666,0.262812,0.061692,0.165329,0.125804,0.0517,0.222519,0.193794,0.184378,0.133344,0.120428,0.133344,0.184378,0.193794,0.222519,0.0517,0.125804,0.165329,0.061692,0.262812,0.40666,0.28381,0.162796,0.444255,0.127526,0.536967,0.455514,0.54429,0.546343,0.730375,0.329622,1.115529,0.377796,1.085792,0.894713,1.236936,2.354068,4.522175,3.752483,1.944943,4.99274,3.871555,0.85366,standing
9.769755,0.608302,1.402344,1.26064,0.955468,0.296173,0.753069,0.772963,0.532667,0.428284,0.264934,0.103042,0.34945,0.239832,0.266366,0.117144,0.078296,0.055614,0.537716,0.161691,0.190345,0.177875,0.191726,0.018592,0.056051,0.155829,0.144762,0.176332,0.136701,0.084103,0.054853,0.084803,0.000628,0.084803,0.054853,0.084103,0.136701,0.176332,0.144762,0.155829,0.056051,0.018592,0.191726,0.177875,0.190345,0.161691,0.537716,0.055614,0.078296,0.117144,0.266366,0.239832,0.34945,0.103042,0.264934,0.428284,0.532667,0.772963,0.753069,0.296173,0.955468,1.26064,1.402344,0.608302,0.254016,standing
17.132385,2.985228,3.190595,0.385088,1.76341,0.453142,0.23869,2.343278,0.852484,1.350743,1.005176,0.616117,0.607762,0.056847,0.268073,0.154621,0.418441,0.164738,0.151474,0.232309,0.204083,0.208893,0.138491,0.110078,0.157482,0.067724,0.087476,0.052058,0.044892,0.054908,0.065485,0.099284,0.047137,0.099284,0.065485,0.054908,0.044892,0.052058,0.087476,0.067724,0.157482,0.110078,0.138491,0.208893,0.204083,0.232309,0.151474,0.164738,0.418441,0.154621,0.268073,0.056847,0.607762,0.616117,1.005176,1.350743,0.852484,2.343278,0.23869,0.453142,1.76341,0.385088,3.190595,2.985228,0.72173,standing
14.572203,3.868055,3.482276,1.772746,2.676346,2.769139,1.513418,2.149507,1.711738,1.656992,1.451321,0.552018,0.345357,0.400969,0.589614,0.445285,0.213229,0.415682,0.12445,0.19541,0.070783,0.28076,0.164008,0.194946,0.179935,0.111797,0.287679,0.148811,0.035103,0.217511,0.221319,0.201885,0.339262,0.201885,0.221319,0.217511,0.035103,0.148811,0.287679,0.111797,0.179935,0.194946,0.164008,0.28076,0.070783,0.19541,0.12445,0.415682,0.213229,0.445285,0.589614,0.400969,0.345357,0.552018,1.451321,1.656992,1.711738,2.149507,1.513418,2.769139,2.676346,1.772746,3.482276,3.868055,0.889477,standing
21.001162,6.017534,1.527792,1.41474,0.201995,0.214966,0.751609,0.401049,0.690455,0.566681,0.2739,0.563432,0.236552,0.242592,0.116768,0.219832,0.248555,0.312856,0.147698,0.275685,0.19224,0.194037,0.179346,0.089168,0.148927,0.100075,0.085878,0.067624,0.169915,0.228711,0.255731,0.103735,0.000752,0.103735,0.255731,0.228711,0.169915,0.067624,0.085878,0.100075,0.148927,0.089168,0.179346,0.194037,0.19224,0.275685,0.147698,0.312856,0.248555,0.219832,0.116768,0.242592,0.236552,0.563432,0.2739,0.566681,0.690455,0.401049,0.751609,0.214966,0.201995,1.41474,1.527792,6.017534,0.58915,standing
25.988158,7.676579,4.451441,2.930804,0.862758,1.668228,0.86247,1.540635,0.970649,0.979762,0.268425,1.312096,0.671701,0.883232,0.0902,0.121848,0.129696,0.308161,0.238377,0.38564,0.377143,0.255703,0.267715,0.212582,0.188538,0.186266,0.032548,0.243239,0.111164,0.203059,0.129296,0.043699,0.178772,0.043699,0.129296,0.203059,0.111164,0.243239,0.032548,0.186266,0.188538,0.212582,0.267715,0.255703,0.377143,0.38564,0.238377,0.308161,0.129696,0.121848,0.0902,0.883232,0.671701,1.312096,0.268425,0.979762,0.970649,1.540635,0.86247,1.668228,0.862758,2.930804,4.451441,7.676579,0.839197,standing
59.796939,29.450583,3.952228,13.815517,14.723522,10.483599,7.700242,3.335663,4.520496,4.561851,2.404239,1.113429,0.427056,1.04648,1.713774,0.491178,0.528389,1.6701,0.84653,0.401037,0.180261,0.533195,0.511569,0.776511,0.886548,0.707342,0.797064,0.479584,0.689851,0.295528,0.623594,0.799398,0.190479,0.799398,0.623594,0.295528,0.689851,0.479584,0.797064,0.707342,0.886548,0.776511,0.511569,0.533195,0.180261,0.401037,0.84653,1.6701,0.528389,0.491178,1.713774,1.04648,0.427056,1.113429,2.404239,4.561851,4.520496,3.335663,7.700242,10.483599,14.723522,13.815517,3.952228,29.450583,3.243815,standing
59.624285,7.218232,8.141438,3.060202,4.35239,9.78267,1.518511,3.745917,3.221322,2.513466,2.033034,2.171552,0.83333,0.625205,1.749764,1.528259,0.396488,0.938633,0.896865,0.664372,1.055856,0.431068,0.804479,0.8681,0.871387,1.392342,0.255092,0.934743,0.494534,0.890805,0.179273,0.825305,0.571689,0.825305,0.179273,0.890805,0.494534,0.934743,0.255092,1.392342,0.871387,0.8681,0.804479,0.431068,1.055856,0.664372,0.896865,0.938633,0.396488,1.528259,1.749764,0.625205,0.83333,2.171552,2.033034,2.513466,3.221322,3.745917,1.518511,9.78267,4.35239,3.060202,8.141438,7.218232,1.788505,standing
104.59543,39.287143,16.814222,20.180389,6.455271,12.777298,6.07484,5.005254,1.911711,4.18347,3.218781,2.956903,2.173692,0.892389,2.34278,0.567611,0.734115,0.364275,0.752599,0.807968,0.008286,0.704948,1.052442,0.642876,1.110115,0.629016,1.045458,0.570452,0.616675,0.216575,0.438531,0.365311,0.484452,0.365311,0.438531,0.216575,0.616675,0.570452,1.045458,0.629016,1.110115,0.642876,1.052442,0.704948,0.008286,0.807968,0.752599,0.364275,0.734115,0.567611,2.34278,0.892389,2.173692,2.956903,3.218781,4.18347,1.911711,5.005254,6.07484,12.777298,6.455271,20.180389,16.814222,39.287143,3.826096,standing
20.847496,4.951258,2.316769,1.891193,2.431062,1.568356,0.05152,0.124836,0.320884,0.960271,0.573956,1.202434,1.040708,0.398446,0.59306,0.616926,0.610853,0.104734,0.407858,0.380161,0.312324,0.190208,0.331757,0.240849,0.246019,0.333917,0.30149,0.38408,0.154248,0.321159,0.117752,0.282453,0.184382,0.282453,0.117752,0.321159,0.154248,0.38408,0.30149,0.333917,0.246019,0.240849,0.331757,0.190208,0.312324,0.380161,0.407858,0.104734,0.610853,0.616926,0.59306,0.398446,1.040708,1.202434,0.573956,0.960271,0.320884,0.124836,0.05152,1.568356,2.431062,1.891193,2.316769,4.951258,0.704561,standing
17.270743,4.510085,1.888029,1.205487,2.487005,0.967627,1.560064,2.097402,2.595702,2.403226,1.74611,1.487718,1.369463,0.810208,0.857537,0.565391,0.639991,0.515739,0.656138,0.359084,0.133677,0.310261,0.424688,0.419351,0.808861,0.690324,0.968528,0.844399,0.862034,0.850793,0.652035,0.602584,0.660709,0.602584,0.652035,0.850793,0.862034,0.844399,0.968528,0.690324,0.808861,0.419351,0.424688,0.310261,0.133677,0.359084,0.656138,0.515739,0.639991,0.565391,0.857537,0.810208,1.369463,1.487718,1.74611,2.403226,2.595702,2.097402,1.560064,0.967627,2.487005,1.205487,1.888029,4.510085,1.039845,standing
77.13132,21.098613,4.759939,12.946577,3.214334,12.697571,7.23265,5.542333,9.17777,5.212845,2.780994,5.675575,3.484287,4.235212,2.758214,1.244686,1.900632,2.192889,0.746638,1.645752,1.918736,1.057278,1.702633,1.159071,1.387327,0.107876,1.188584,1.326428,1.548293,1.448584,0.798928,0.233254,0.008135,0.233254,0.798928,1.448584,1.548293,1.326428,1.188584,0.107876,1.387327,1.159071,1.702633,1.057278,1.918736,1.645752,0.746638,2.192889,1.900632,1.244686,2.758214,4.235212,3.484287,5.675575,2.780994,5.212845,9.17777,5.542333,7.23265,12.697571,3.214334,12.946577,4.759939,21.098613,3.640935,standing
75.05568,19.025093,15.381793,11.924832,3.173249,4.021389,6.242253,4.421618,1.373944,1.575629,2.806669,2.122675,1.343717,1.376036,1.976872,2.071066,2.621322,1.995619,0.593158,1.670808,2.443284,1.522216,1.00059,1.972031,0.991069,1.425007,1.00369,1.418055,0.330942,0.924454,2.451935,0.898271,0.69852,0.898271,2.451935,0.924454,0.330942,1.418055,1.00369,1.425007,0.991069,1.972031,1.00059,1.522216,2.443284,1.670808,0.593158,1.995619,2.621322,2.071066,1.976872,1.376036,1.343717,2.122675,2.806669,1.575629,1.373944,4.421618,6.242253,4.021389,3.173249,11.924832,15.381793,19.025093,2.768127,standing
51.330139,16.272932,6.006088,1.236361,6.45656,2.341324,0.392115,1.579609,0.533064,0.974761,1.778549,0.169836,0.695856,0.882591,0.926355,0.992572,0.381533,0.353172,1.180326,0.0869,0.321306,0.582577,0.511778,0.967942,0.643988,0.69988,0.367376,0.206182,0.485331,0.226885,0.633295,0.555912,0.745505,0.555912,0.633295,0.226885,0.485331,0.206182,0.367376,0.69988,0.643988,0.967942,0.511778,0.582577,0.321306,0.0869,1.180326,0.353172,0.381533,0.992572,0.926355,0.882591,0.695856,0.169836,1.778549,0.974761,0.533064,1.579609,0.392115,2.341324,6.45656,1.236361,6.006088,16.272932,1.681474,standing
13.895382,2.731265,2.646318,0.717797,0.659105,0.430626,0.805575,1.45763,0.93078,0.431253,0.386829,0.269175,0.499581,0.186036,0.132165,0.063033,0.149112,0.343639,0.396227,0.123436,0.211443,0.171046,0.204573,0.153589,0.170659,0.153832,0.204222,0.237564,0.280555,0.151105,0.197189,0.191574,0.110511,0.191574,0.197189,0.151105,0.280555,0.237564,0.204222,0.153832,0.170659,0.153589,0.204573,0.171046,0.211443,0.123436,0.396227,0.343639,0.149112,0.063033,0.132165,0.186036,0.499581,0.269175,0.386829,0.431253,0.93078,1.45763,0.805575,0.430626,0.659105,0.717797,2.646318,2.731265,0.453856,standing
6.684019,0.598738,0.515647,0.331982,0.621516,0.613372,0.664196,0.587843,0.592472,0.332196,0.224423,0.301601,0.206948,0.144762,0.239116,0.175814,0.142498,0.219698,0.105899,0.186366,0.310637,0.167316,0.117158,0.050273,0.169016,0.142854,0.256068,0.140302,0.233713,0.06617,0.049505,0.051798,0.07878,0.051798,0.049505,0.06617,0.233713,0.140302,0.256068,0.142854,0.169016,0.050273,0.117158,0.167316,0.310637,0.186366,0.105899,0.219698,0.142498,0.175814,0.239116,0.144762,0.206948,0.301601,0.224423,0.332196,0.592472,0.587843,0.664196,0.613372,0.621516,0.331982,0.515647,0.598738,0.207394,standing
10.712093,3.114991,2.202764,2.208486,0.95092,1.188508,0.585949,0.299867,0.850396,1.22739,1.663928,1.576945,0.84404,1.000275,0.4293,0.389171,0.702648,0.94418,0.495957,0.352374,0.316228,0.098155,0.2087,0.079401,0.28146,0.346071,0.511379,0.378267,0.074038,0.058405,0.206659,0.532172,0.374811,0.532172,0.206659,0.058405,0.074038,0.378267,0.511379,0.346071,0.28146,0.079401,0.2087,0.098155,0.316228,0.352374,0.495957,0.94418,0.702648,0.389171,0.4293,1.000275,0.84404,1.576945,1.663928,1.22739,0.850396,0.299867,0.585949,1.188508,0.95092,2.208486,2.202764,3.114991,0.559451,standing
5.132099,0.889608,0.146737,0.181496,0.404068,0.234843,0.266025,0.383921,0.678077,0.144687,0.333009,0.338088,0.371936,0.729219,0.321158,0.12916,0.13172,0.106343,0.095466,0.096884,0.042632,0.236266,0.125712,0.29548,0.135248,0.199478,0.122363,0.089067,0.063509,0.235446,0.199367,0.239234,0.246502,0.239234,0.199367,0.235446,0.063509,0.089067,0.122363,0.199478,0.135248,0.29548,0.125712,0.236266,0.042632,0.096884,0.095466,0.106343,0.13172,0.12916,0.321158,0.729219,0.371936,0.338088,0.333009,0.144687,0.678077,0.383921,0.266025,0.234843,0.404068,0.181496,0.146737,0.889608,0.205012,standing
6.420335,0.883894,0.958049,1.067606,0.340184,0.619023,0.516146,1.114238,0.418858,0.437024,0.619719,0.369986,0.069174,0.005155,0.324338,0.263881,0.149762,0.390861,0.208048,0.118701,0.196315,0.115923,0.107561,0.074874,0.139137,0.209774,0.120221,0.124596,0.099074,0.015722,0.151761,0.063112,0.042103,0.063112,0.151761,0.015722,0.099074,0.124596,0.120221,0.209774,0.139137,0.074874,0.107561,0.115923,0.196315,0.118701,0.208048,0.390861,0.149762,0.263881,0.324338,0.005155,0.069174,0.369986,0.619719,0.437024,0.418858,1.114238,0.516146,0.619023,0.340184,1.067606,0.958049,0.883894,0.234766,standing
5.86662,0.342088,0.74292,0.204981,0.720331,0.777879,0.388491,0.212342,0.445816,0.484967,0.171374,0.409024,0.195599,0.686645,0.229333,0.39925,0.176615,0.198051,0.18738,0.203103,0.115929,0.284164,0.127389,0.295881,0.191806,0.221596,0.140448,0.264464,0.129688,0.19768,0.130009,0.164586,0.131656,0.164586,0.130009,0.19768,0.129688,0.264464,0.140448,0.221596,0.191806,0.295881,0.127389,0.284164,0.115929,0.203103,0.18738,0.198051,0.176615,0.39925,0.229333,0.686645,0.195599,0.409024,0.171374,0.484967,0.445816,0.212342,0.388491,0.777879,0.720331,0.204981,0.74292,0.342088,0.250365,standing
11.299049,4.365613,1.951151,0.789063,1.33555,1.008774,1.131061,0.165049,0.186853,0.128269,0.607639,0.411825,0.301548,0.234951,0.303975,0.487144,0.143332,0.36452,0.363254,0.241904,0.437843,0.264472,0.080379,0.297562,0.101079,0.206233,0.042559,0.146392,0.094513,0.041605,0.073343,0.121331,0.030313,0.121331,0.073343,0.041605,0.094513,0.146392,0.042559,0.206233,0.101079,0.297562,0.080379,0.264472,0.437843,0.241904,0.363254,0.36452,0.143332,0.487144,0.303975,0.234951,0.301548,0.411825,0.607639,0.128269,0.186853,0.165049,1.131061,1.008774,1.33555,0.789063,1.951151,4.365613,0.492252,standing
189.020855,57.006823,38.57471,24.107159,17.13939,12.714908,9.507875,10.298866,6.283641,4.511102,8.037276,4.36355,5.716634,3.856436,4.033775,5.451491,3.276403,2.517141,4.68573,4.769303,2.591488,4.182979,3.36361,2.040549,2.581521,2.429,3.552875,2.646454,3.088501,2.606552,2.023713,3.147213,2.404658,3.147213,2.023713,2.606552,3.088501,2.646454,3.552875,2.429,2.581521,2.040549,3.36361,4.182979,2.591488,4.769303,4.68573,2.517141,3.276403,5.451491,4.033775,3.856436,5.716634,4.36355,8.037276,4.511102,6.283641,10.298866,9.507875,12.714908,17.13939,24.107159,38.57471,57.006823,5.708406,standing
54.431604,26.765921,18.886149,18.28852,12.338441,8.566265,10.311804,9.893068,8.680032,5.10267,4.678304,5.659638,6.239902,5.190574,4.937297,4.740865,4.970136,4.511372,4.037877,3.412646,3.428214,3.050574,2.781649,2.467761,2.385063,2.22055,1.871005,1.951341,2.457088,2.247873,2.504503,2.20677,2.224853,2.20677,2.504503,2.247873,2.457088,1.951341,1.871005,2.22055,2.385063,2.467761,2.781649,3.050574,3.428214,3.412646,4.037877,4.511372,4.970136,4.740865,4.937297,5.190574,6.239902,5.659638,4.678304,5.10267,8.680032,9.893068,10.311804,8.566265,12.338441,18.28852,18.886149,26.765921,5.130823,standing
11.841947,1.154742,1.258633,1.508734,1.44559,0.668204,0.833582,0.881988,0.477958,0.82203,0.536411,1.031004,0.598139,0.331337,0.40204,0.088216,0.223214,0.141226,0.527388,0.202284,0.121264,0.284042,0.411127,0.302837,0.558571,0.204333,0.085305,0.219136,0.26078,0.119276,0.191283,0.223536,0.162732,0.223536,0.191283,0.119276,0.26078,0.219136,0.085305,0.204333,0.558571,0.302837,0.411127,0.284042,0.121264,0.202284,0.527388,0.141226,0.223214,0.088216,0.40204,0.331337,0.598139,1.031004,0.536411,0.82203,0.477958,0.881988,0.833582,0.668204,1.44559,1.508734,1.258633,1.154742,0.395447,standing
7.850882,1.179903,1.241894,0.495512,0.425865,1.003906,0.385866,0.917681,0.121057,0.642894,0.519024,0.621355,0.07973,0.55077,0.212248,0.265297,0.092253,0.295142,0.072453,0.114078,0.149182,0.248706,0.102944,0.211115,0.012655,0.176478,0.095916,0.055779,0.056656,0.127308,0.148719,0.136439,0.136187,0.136439,0.148719,0.127308,0.056656,0.055779,0.095916,0.176478,0.012655,0.211115,0.102944,0.248706,0.149182,0.114078,0.072453,0.295142,0.092253,0.265297,0.212248,0.55077,0.07973,0.621355,0.519024,0.642894,0.121057,0.917681,0.385866,1.003906,0.425865,0.495512,1.241894,1.179903,0.255127,standing
7.408267,0.071577,1.052349,0.608792,1.222519,0.681768,0.496696,1.057702,0.462653,0.483067,0.338038,0.287099,0.217508,0.473683,0.212964,0.135995,0.187981,0.167521,0.257233,0.252482,0.087444,0.041525,0.083409,0.030528,0.033478,0.11938,0.144654,0.066324,0.155239,0.162898,0.100282,0.055182,0.025801,0.055182,0.100282,0.162898,0.155239,0.066324,0.144654,0.11938,0.033478,0.030528,0.083409,0.041525,0.087444,0.252482,0.257233,0.167521,0.187981,0.135995,0.212964,0.473683,0.217508,0.287099,0.338038,0.483067,0.462653,1.057702,0.496696,0.681768,1.222519,0.608792,1.052349,0.071577,0.30023,standing
5.936885,0.105498,0.815517,0.841193,0.179769,0.187725,0.38207,0.435348,0.277886,0.588707,0.270513,0.635519,0.670608,0.36941,0.196553,0.26519,0.178576,0.168536,0.147943,0.162457,0.072515,0.081805,0.148616,0.069607,0.028926,0.173785,0.176827,0.016736,0.146005,0.079216,0.082087,0.148984,0.049749,0.148984,0.082087,0.079216,0.146005,0.016736,0.176827,0.173785,0.028926,0.069607,0.148616,0.081805,0.072515,0.162457,0.147943,0.168536,0.178576,0.26519,0.196553,0.36941,0.670608,0.635519,0.270513,0.588707,0.277886,0.435348,0.38207,0.187725,0.179769,0.841193,0.815517,0.105498,0.224315,standing
